user_id,total_contests,total_problems_attempted,total_problems_solved,current_rating,dp_attempted,dp_solved,dp_failure_rate,dp_weakness_score,graphs_attempted,graphs_solved,graphs_failure_rate,graphs_weakness_score,greedy_attempted,greedy_solved,greedy_failure_rate,greedy_weakness_score,math_attempted,math_solved,math_failure_rate,math_weakness_score,strings_attempted,strings_solved,strings_failure_rate,strings_weakness_score,datastructures_attempted,datastructures_solved,datastructures_failure_rate,datastructures_weakness_score,binarysearch_attempted,binarysearch_solved,binarysearch_failure_rate,binarysearch_weakness_score,misc_attempted,misc_solved,misc_failure_rate,misc_weakness_score,recent_contests,recent_problems_attempted,recent_problems_solved,recent_avg_rating,recent_dp_attempted,recent_dp_solved,recent_graphs_attempted,recent_graphs_solved,recent_greedy_attempted,recent_greedy_solved,recent_math_attempted,recent_math_solved,recent_strings_attempted,recent_strings_solved,recent_datastructures_attempted,recent_datastructures_solved,recent_binarysearch_attempted,recent_binarysearch_solved,recent_misc_attempted,recent_misc_solved,target_weakness_score
user_228,31,123,282,1677,51,62,0.5891187359802366,0.7208163164749156,48,22,0.6175573132096185,0.9814157218336639,56,61,0.7030316999741315,0.22260363654123771,51,22,0.511902121269624,0.3196181255080712,32,45,0.262880701989326,0.03574839446586464,86,14,0.4921166570858616,0.09424306640452562,38,17,0.7470084995969594,0.9159277461037811,20,39,0.010526046309701442,0.9903742093546374,6,21,23,1162,14,12,1,13,5,8,6,1,8,6,3,8,3,11,3,8,0.11922857781785867
user_229,19,45,158,2342,89,76,0.46930299636000705,0.9246228178425285,43,12,0.6249224697884563,0.7798186756231436,59,49,0.5192800823952713,0.8579519454023363,67,20,0.8886932147847983,0.2402271663955453,37,47,0.0531206241990011,0.7955818365422829,84,15,0.22911661391139904,0.23179027761657967,16,72,0.8339166004610369,0.5535308853571833,81,11,0.41156377190103033,0.5188083120843535,7,48,19,878,0,1,7,5,1,2,8,8,12,5,14,2,14,1,6,9,0.4693232970434701
user_230,37,167,114,1862,73,16,0.3759599096406637,0.6400487969300563,67,34,0.8491322479885106,0.8747019843267121,94,12,0.6304009260359995,0.3012257480622794,99,7,0.08575105091110435,0.4609207729196596,52,26,0.20146149579316042,0.23419442561681292,50,42,0.17209985264986216,0.3054316926830323,68,40,0.722901007447778,0.6445631546318221,87,51,0.97598311939245,0.3312138146231214,7,6,1,1021,12,13,5,12,4,3,0,12,17,14,9,2,4,7,12,7,0.018456419043022643
user_231,28,1,232,1168,49,64,0.26175286903702366,0.5125909252672963,36,71,0.860511486587445,0.47376015373872027,5,59,0.5806197604823538,0.773090141617112,17,64,0.016921343464943117,0.36495718766822516,28,43,0.33641054718326924,0.7261821349464612,24,30,0.12976223349626437,0.7500613241443472,26,12,0.8390491680793574,0.9314221940862194,84,23,0.040487824328304445,0.4028895789566308,8,1,22,2135,13,10,10,0,3,12,6,0,12,0,10,5,19,2,11,14,0.9213229670968134
user_232,25,249,93,2043,90,41,0.7790939433817704,0.7190333387898875,26,27,0.4802367134710267,0.6237422454995412,20,0,0.8004108624936782,0.5849917487019186,57,78,0.45586650018043307,0.7488274636039874,24,76,0.991431691558088,0.7132190050771051,5,22,0.9555177064172409,0.6677772264457613,86,10,0.6575683057846125,0.8831194066747751,11,65,0.820909634070616,0.7825120082058294,0,27,27,1205,5,6,14,10,2,13,5,9,1,12,13,8,17,2,11,14,0.9082585546770661
user_233,25,491,81,808,84,47,0.053544650892674905,0.709272011669813,23,71,0.22349431425584,0.705595789776492,22,76,0.5528417959847682,0.2532453630402508,77,79,0.028631193835652824,0.19972828011123656,89,64,0.23273024187005353,0.49134909026878526,20,17,0.7120634214091708,0.579961980535111,23,29,0.6939921083892756,0.16641428431093985,24,49,0.9982774288732463,0.7805205758696064,6,29,29,1113,8,13,3,0,1,7,13,9,7,13,1,3,0,6,19,10,0.7651531608485469
user_234,24,24,130,1636,25,39,0.10036749509505394,0.6337790395432505,93,29,0.8877535094139863,0.9576634748089732,32,32,0.33038093432963755,0.44807515158163436,27,77,0.33828559220990906,0.8080776677006255,20,5,0.5032283453861176,0.4647842059375008,2,42,0.49350036407261666,0.17839825192858105,28,3,0.81401673551993,0.7768603268982814,16,34,0.7080237839979118,0.2542178290666882,8,42,20,814,2,13,11,6,4,6,8,4,17,4,7,11,19,1,9,2,0.5053320333358803
user_235,23,487,151,1815,95,37,0.27871371514114895,0.1588526919439558,58,33,0.39540501052970767,0.8177956809794189,85,42,0.6101785762366418,0.15397412974382907,46,19,0.950343476513905,0.07242231286068479,67,23,0.1935433732395726,0.5538402922287362,27,25,0.15727353407639322,0.6427519139595469,5,34,0.27473625129630097,0.4797713577823778,73,52,0.7809448189504872,0.8404495816388055,3,42,6,2449,3,4,3,3,12,8,13,10,1,5,13,7,6,9,10,3,0.34442804621718826
user_236,15,121,229,1882,95,5,0.9728566047103429,0.26665619213250447,26,70,0.39425823549574524,0.6770819719511081,40,78,0.9937731027679316,0.7289021357907499,86,50,0.8349695494811857,0.9029010111633711,93,73,0.4591591303759114,0.2517884533468844,28,40,0.16821360233421,0.42463115979029087,36,13,0.020492046877974457,0.016807279821142496,39,53,0.6960347322291323,0.9421424822804046,7,32,6,1330,1,13,17,13,14,13,18,13,18,5,16,5,18,10,15,3,0.7347080055736976
user_237,32,434,6,2492,42,68,0.049447436679347256,0.848752700565235,57,7,0.937112493921472,0.6276198739827059,25,17,0.2464779095767362,0.009005664264475244,83,15,0.1377283015171411,0.6121662207231456,78,44,0.46256330831379955,0.6013842227687309,61,67,0.026347332193917605,0.7391246671365462,22,59,0.7665572943667532,0.7192114476337886,54,79,0.06719757075237376,0.2531521254896174,8,25,16,2398,12,8,14,6,0,0,4,7,8,11,5,11,12,9,7,14,0.6789030208597069
user_238,37,195,202,884,63,29,0.7642456208523801,0.582553837041994,11,29,0.030783102237640136,0.7483963562097431,37,14,0.39815494458477496,0.3023836061124269,59,20,0.330632954859542,0.09031856029907304,56,36,0.8195179187100712,0.8253015623427146,83,72,0.9053731882624274,0.4094707418887772,62,20,0.8654294050826861,0.29650157102393904,54,18,0.5757193053312043,0.583386232327748,6,35,11,2326,13,1,0,11,17,3,7,2,5,5,12,8,8,3,8,14,0.4340710818159804
user_239,21,271,31,2273,89,13,0.45985108090043214,0.19199195023079008,99,20,0.27154476866843913,0.44925989193083915,91,45,0.8561461502862873,0.2871318371871433,30,32,0.378847464850555,0.8943830763718558,1,16,0.6778686160577454,0.4771600464115815,43,37,0.22495004387703388,0.8778321678901223,93,5,0.5630942778724928,0.5936876193370206,57,56,0.49555569037592995,0.01787353083631582,5,27,29,2081,3,7,12,9,17,8,0,12,17,14,1,10,13,5,14,13,0.8687572305365872
user_240,28,430,62,1842,90,8,0.3482746153631915,0.38954916448152244,51,56,0.9290763602568237,0.8742965602221743,63,17,0.1727896518824632,0.35764054958891134,38,7,0.5730279602317218,0.02377670230188622,6,16,0.8381592014010867,0.5252022002307971,63,11,0.5246884120934774,0.5550826014376511,78,15,0.3683103820867317,0.3640274692145663,91,53,0.7550939672981465,0.750811381374439,0,49,28,2336,7,8,15,9,17,5,8,11,18,8,17,10,4,10,1,6,0.8269490250841108
user_241,46,248,262,1563,51,59,0.43211717561589447,0.5388193672496691,25,9,0.7302441662702573,0.512474704119517,76,26,0.13918780275798703,0.003387847982639136,8,22,0.46177815578049,0.25640715818869,87,70,0.013981712971364746,0.7718054684782346,82,62,0.6141627026161989,0.1881999816798623,6,69,0.4759266973649633,0.9543459516233008,85,61,0.22609919362669217,0.8467219903967333,7,41,1,2170,13,6,11,11,13,8,3,9,3,1,2,0,16,6,15,13,0.5892117234526204
user_242,38,365,161,1744,79,46,0.316747183257435,0.7497528786970381,49,25,0.2425772028979366,0.35313779328117645,24,3,0.0111545873118305,0.24232573024632142,77,64,0.09487071267517977,0.9968488878594198,9,33,0.16554079482308726,0.731353971777378,64,32,0.6340007674159881,0.3641528191046055,4,22,0.61051316409216,0.36420222264951607,50,12,0.7761518641056229,0.48640909899108653,2,16,4,812,19,0,9,7,7,2,5,11,6,8,9,9,9,3,15,0,0.75247309093576
user_243,25,436,237,1330,52,16,0.18603406137127865,0.9345369816412032,63,44,0.25220005061691286,0.260517445435969,80,64,0.11759961659870177,0.9483093804303666,1,58,0.9996356254254438,0.4957337953024604,4,36,0.0021840945055572325,0.8887464047516419,47,5,0.6679367445480653,0.8063552807935896,19,76,0.44250948132922896,0.4938359406519234,33,63,0.48175582972898146,0.31754565765533804,8,21,9,1305,13,8,19,10,9,5,8,12,4,7,10,0,9,0,6,11,0.7636470325232199
user_244,48,405,69,1983,10,9,0.5952001809054377,0.6578839353365314,30,11,0.16599446067512524,0.30095227641158817,66,65,0.7765908959833212,0.321240877788587,24,34,0.25615088517374884,0.2546093292953059,54,74,0.63545717961889,0.15590124353994683,71,63,0.42974538107566673,0.4940428669357333,17,50,0.9546375133600558,0.12857726079687848,79,25,0.5062310360908802,0.025632249884422587,8,37,20,1950,14,2,4,4,17,13,15,13,8,14,6,13,5,4,14,3,0.03842564563905859
user_245,39,128,121,2064,68,19,0.13233055612009137,0.6769996053657859,1,46,0.053628390371449175,0.5009693018588683,40,13,0.6258583970701171,0.7935911972023235,63,28,0.5567983843731716,0.7087285799048996,95,35,0.8140669059512669,0.6061095998529731,33,55,0.3395289191306933,0.10814594233719865,16,73,0.08581077170943885,0.9695265233240068,17,44,0.6457595715306877,0.8460034233973969,1,17,15,2334,16,6,11,1,9,4,2,2,12,11,2,5,13,3,12,2,0.43584036887272604
user_246,34,435,293,1971,87,43,0.7559179146251376,0.6448385960201964,96,65,0.7316079443685239,0.25689780604456325,29,29,0.8427872461139291,0.4815394476965744,32,73,0.21593820402013508,0.12785381790869554,56,18,0.5143832465110202,0.5887594635650095,86,51,0.6562398932483586,0.608758325129553,4,40,0.4738084349601387,0.4145208293901811,60,74,0.18001804505080676,0.4336060334095351,7,24,29,2289,18,11,11,1,9,6,17,11,13,14,15,1,17,14,11,12,0.4144479350354795
user_247,49,34,22,1929,96,60,0.032018053319450956,0.29671745157904095,39,58,0.42084338838666824,0.9692554637196809,1,5,0.19810419424108738,0.025807168191231078,31,44,0.6223153564542643,0.6616750607175304,74,74,0.33949391505994275,0.6801585467588787,49,34,0.9058764220962006,0.9816845059370488,30,61,0.7715464573123775,0.22341254492962503,91,24,0.8749333243506489,0.8587512591908919,4,9,9,1729,3,1,17,12,18,4,19,1,10,13,17,13,5,6,9,5,0.3907174422546241
user_248,21,426,95,1945,51,35,0.45792457986089785,0.569335201776094,69,8,0.5611197417877434,0.30022545424765834,93,39,0.906097449643783,0.13072651656727463,57,24,0.6783931464059073,0.6605324154364861,90,7,0.8492191446941049,0.48026692566562745,6,71,0.9267075043390905,0.6986569800812401,82,38,0.5640849216886251,0.5330305614882556,91,18,0.31478562371695795,0.05234876680960243,9,42,22,1378,2,1,10,3,17,8,14,6,9,4,19,12,9,12,14,6,0.7027828771659749
user_249,30,131,112,1051,66,52,0.5664666059796343,0.14938454677122792,56,69,0.7068194450101439,0.4892901575037625,64,38,0.015672373888725777,0.41799825972553717,11,21,0.0941696982472372,0.26732954836267686,29,43,0.924147949136699,0.7753157538803761,58,41,0.695640215718936,0.9243163550074291,33,38,0.7130282022890967,0.04027816273538787,64,78,0.1683852983030545,0.7674958335093072,0,4,17,2319,9,13,3,0,7,4,1,7,16,14,6,0,5,12,14,4,0.6511923081508607
user_250,49,152,52,948,65,31,0.3573764034479624,0.9659937424083261,65,13,0.7950874606602596,0.013268540860875033,82,8,0.7432991723069791,0.2169432254073359,62,34,0.32954213352388206,0.3816210441766039,8,35,0.4702349596092813,0.7694366616010963,18,27,0.768950467159396,0.6886273022949981,6,75,0.04001313053512434,0.33230991073995964,66,14,0.31451757220910526,0.7001875608304565,7,4,29,1374,3,13,15,3,5,6,5,2,14,12,2,10,2,11,9,1,0.6557773017841801
user_251,15,378,288,1762,68,11,0.5695118693444212,0.8766052783705984,43,56,0.5288052181567664,0.7538034837685449,99,20,0.20480152493916692,0.3710647348035314,59,50,0.01815796560707883,0.722461310338954,5,72,0.39914166109395144,0.4479424171771643,5,64,0.7756546353260334,0.288149489033375,2,41,0.6788782323905966,0.5631980924481612,19,20,0.3099299092291664,0.8999832768786541,7,31,9,1910,5,6,16,13,13,4,16,1,8,11,18,5,6,8,15,3,0.7395244342672245
user_252,46,113,274,1006,68,10,0.7568836076530354,0.0476152275705517,67,35,0.2521951614279182,0.324750608967202,43,66,0.7618052549549524,0.32909588031475956,85,13,0.06168029625309546,0.20874588239862923,78,57,0.8433323548919375,0.7180062101076479,75,9,0.5616813893646103,0.5931127783247273,94,10,0.9769710546262609,0.6421291468642604,77,18,0.19944033701321995,0.6338154062299448,6,25,7,951,7,2,14,13,8,9,11,14,15,3,4,7,0,11,5,14,0.8352455477380024
user_253,10,260,177,1847,46,17,0.2271490888369463,0.3896260173580104,29,0,0.7553389295039722,0.9016533867127051,30,69,0.776640074372623,0.22833083659331044,27,15,0.9979620660956863,0.18059620790472364,81,33,0.27505444768050036,0.8348619180663956,26,16,0.0524921839530299,0.4274228023694364,94,2,0.06562799533574037,0.4014435492600038,89,5,0.696547064285704,0.2711503611772196,9,44,7,1202,5,12,14,9,16,0,6,12,12,2,18,14,4,14,10,5,0.46249427401243814
user_254,34,261,66,2397,4,8,0.1710108544182284,0.42586856088314373,90,76,0.7733040401143754,0.474372639974619,20,61,0.346500887365745,0.5956806358231153,74,38,0.32850905433786315,0.9524512631463853,0,31,0.8291951410159383,0.39983245935020506,29,7,0.3026222850818887,0.6123133848469222,54,29,0.7267348363533426,0.8949106425646658,26,76,0.2044667201975755,0.9326819023605022,6,46,12,921,15,11,6,6,12,12,2,14,2,6,17,13,17,2,13,3,0.8926007897275405
user_255,39,287,153,2393,38,19,0.3423072848275197,0.4403517738932523,85,21,0.9046560624088297,0.47509266848736187,42,22,0.25403539844750833,0.3065990765248755,8,6,0.6643442914647144,0.21405245622743418,3,77,0.19767093687426895,0.5484835857491245,63,13,0.051131638106697186,0.9542584415153099,7,62,0.4734349032336935,0.8024517454814937,7,15,0.058562710520478345,0.14255625713494002,8,17,2,912,19,14,16,7,1,0,17,14,4,8,8,1,1,2,2,0,0.836924329909292
user_256,45,165,290,1696,28,3,0.7297726373361574,0.1646702625073051,49,7,0.1576113490628681,0.5903120104907617,58,26,0.9168748289238192,0.8508026016495128,75,21,0.7190171545119348,0.8007834133738928,50,0,0.11542756070426774,0.43793076384737084,8,52,0.596641405393735,0.724458377009339,41,48,0.9643377682110057,0.4040805294933094,90,71,0.018872254590605264,0.12731926225529133,6,46,7,1789,9,1,3,14,10,5,2,14,2,14,5,0,13,0,16,9,0.21898022989155752
user_257,15,293,297,1604,25,11,0.2726770523944815,0.1907543297432639,34,28,0.7080113308712895,0.8684625789474705,65,1,0.3134133648536701,0.38058719489776704,21,57,0.28232635073194245,0.4814353459576055,99,30,0.9808433682238985,0.35625304289880133,52,75,0.31165110060965173,0.9905949802106567,21,22,0.25388401096106816,0.763631915547134,2,19,0.4486132528296719,0.8831330623274579,6,7,17,968,5,10,3,14,4,9,4,6,8,6,8,3,9,13,3,5,0.07276237623962711
user_258,40,192,108,1591,26,6,0.5805192766763702,0.5945501011450448,11,2,0.7040856686423355,0.2601159830153992,45,58,0.530088496914424,0.8313240712852497,39,60,0.6737116477208488,0.007759648337424485,61,59,0.32996931394469364,0.8081682471887758,81,64,0.507784186951121,0.4958400311040241,97,47,0.8899658687466815,0.7858004651879744,90,4,0.223897233305685,0.44391669804653977,7,23,2,2188,6,8,2,14,17,12,9,6,6,8,4,3,7,13,3,3,0.23055064907036682
user_259,43,225,76,1534,96,38,0.08118778705043117,0.6271383940611175,8,27,0.6720843906060631,0.032119756067814476,86,76,0.6863722327726434,0.21237065530249777,47,74,0.05859088771013543,0.21548198278557462,40,78,0.5402942426723664,0.2229744880099821,80,70,0.7835560166424261,0.5750863613851153,80,14,0.4178115829015002,0.26305151401193727,74,55,0.16553529269386602,0.40273236986696614,3,26,9,1021,12,3,17,4,15,10,9,8,11,13,18,0,17,13,0,0,0.8844965347938635
user_260,14,35,213,1855,57,45,0.948935875001504,0.4884408067135001,38,22,0.04204479607594469,0.5982377598518965,37,28,0.740035944984177,0.6277004136007399,70,35,0.7999916725555348,0.9357968408954528,99,44,0.5072375552075571,0.804022789519131,49,64,0.36790292528627566,0.33667383425369246,42,55,0.5765157904886378,0.9638428515938595,80,43,0.09525245490432521,0.11940064207631362,1,31,18,1557,9,3,11,1,6,3,3,6,9,9,14,11,0,3,17,8,0.5092115852460426
user_261,18,195,261,2105,54,38,0.8419721187072957,0.4638343429500522,54,8,0.5648127810861823,0.860930482578696,83,71,0.31688555217227077,0.33552769134989835,18,57,0.08464260721225136,0.046496039691304336,42,41,0.003929321422217802,0.4954591929029444,14,46,0.7543759555249097,0.27607513606941037,70,38,0.0367777927330899,0.9043328475325398,56,28,0.9174258528045012,0.6798367597577203,2,27,25,2365,6,6,4,2,17,14,19,13,3,10,7,12,12,5,7,14,0.2943217442312359
user_262,3,74,297,2064,29,14,0.25765617680719477,0.9226758285242411,72,33,0.7033053068633781,0.8912626489153983,72,68,0.9377530155114836,0.12850397850120965,29,20,0.8384127311673708,0.8555111753865077,41,61,0.9698207852410403,0.02500411285059212,87,38,0.32136995574087035,0.037487956869659333,95,30,0.2933560799939876,0.8191302215610012,24,35,0.7911826673889345,0.6018513226178042,9,22,17,1087,0,3,15,1,7,9,15,6,10,5,0,13,11,8,5,11,0.48169983801234095
user_263,16,384,31,917,39,55,0.8855238387531971,0.8865866010603435,73,73,0.4029728001233942,0.0165371245606708,56,73,0.3812657190890473,0.5009386917498945,79,1,0.7621084666974375,0.4293211669377053,28,9,0.45592442431941704,0.8138259000987043,59,30,0.9986114270374542,0.6296412342324573,40,45,0.7817458588152745,0.35533970821954697,50,35,0.8330569412642136,0.6881138762610555,0,12,8,1530,0,8,16,1,1,13,16,2,1,7,1,1,8,13,19,4,0.9476025016077222
user_264,24,357,171,1848,8,61,0.6534889320582475,0.279594370523232,15,36,0.7721525048074647,0.928008741774554,8,28,0.4642664202859397,0.9271748377359889,26,43,0.4681123904549268,0.9844673730926161,73,14,0.3327705460491802,0.3821148645095186,3,55,0.3752411324969148,0.5990126371146123,99,16,0.5369012705204219,0.5610528395238791,74,56,0.26872746946479087,0.6520598759946248,1,33,20,2428,4,3,11,9,2,3,9,3,17,4,9,0,5,10,1,6,0.20883702045198382
user_265,20,468,273,820,18,3,0.2744520502048119,0.8789332184523058,24,55,0.9291362337217682,0.45866082103798766,59,48,0.3074621730335261,0.9849378689708634,0,39,0.16465468825602958,0.005594155881869511,49,47,0.8868206673435217,0.7152214760582009,44,31,0.7367502209132274,0.2156090630821904,70,72,0.5078942095312776,0.8102058495033355,46,5,0.9442570396456513,0.5172867677679266,6,42,12,970,18,7,6,8,15,2,16,1,14,11,16,10,4,14,9,13,0.151243338146966
user_266,18,391,238,1449,4,47,0.16009613765744457,0.3841149112437693,22,61,0.30525362910044307,0.9752940514300463,91,56,0.09468537472792282,0.7320983698226917,19,59,0.6597450184066322,0.22843629599787507,72,16,0.6702016293406263,0.7327688349999023,58,66,0.44958659911177845,0.7590520100671082,10,1,0.13258218018117918,0.3950763253881926,80,39,0.373464216792722,0.9931707895983327,3,37,28,1084,3,2,19,5,6,13,11,3,7,6,1,12,7,8,19,3,0.09242291690507021
user_267,37,474,35,911,86,54,0.8179146260466648,0.29048160560894365,89,70,0.24334388349012304,0.8774791959088326,86,57,0.7869607269854091,0.4618065340196199,17,73,0.5332006643690402,0.10006467156653331,6,68,0.7783956143532116,0.0933281202698264,24,7,0.6159320070866687,0.434690392663586,78,78,0.5267478524300462,0.3613826115655425,83,14,0.8140682873866807,0.31424152049950493,7,30,15,1166,12,9,19,14,17,12,7,13,10,5,0,8,1,13,12,0,0.7893004491081501
user_268,23,346,259,2102,28,20,0.6296726518598873,0.9869137142182123,66,48,0.33190628489749674,0.6244249271843925,24,22,0.9367739495230019,0.8031241661790386,14,51,0.49060968831173946,0.2166866437053927,76,67,0.0001577445780567288,0.7182379949812843,86,32,0.24383909969594042,0.29787633152279336,33,78,0.44406449142053117,0.06432369723328568,8,16,0.24080351215461904,0.46052733113637623,3,3,10,2299,6,9,10,7,10,9,4,12,11,9,6,2,18,2,11,3,0.47787730565305764
user_269,36,375,157,1003,92,20,0.7218642398950005,0.8838922375411049,61,57,0.13032836458969232,0.11479596699816408,47,62,0.24468618812327259,0.8422495851992341,60,52,0.09843754900099078,0.9794205136775996,93,12,0.8708917904678061,0.0041271546746038945,55,46,0.4658713086963684,0.23871468393506357,34,31,0.07748579745049144,0.16262829631571707,90,68,0.7922223472439286,0.41607023555328004,9,45,25,1781,11,10,0,12,19,3,6,8,7,10,12,13,11,7,17,12,0.01973209566840528
user_270,45,162,52,1314,67,4,0.08795300836872899,0.7049703338072059,30,65,0.045464627204925834,0.15782698129979855,26,32,0.19621565117029527,0.5481200649818184,87,43,0.877758342192733,0.10003167106715372,48,52,0.7517989445187085,0.09498664497731213,65,62,0.3728703306808605,0.8415384676913369,16,65,0.44754223546627425,0.9170217118805565,28,72,0.663556919558561,0.1513609513919435,3,26,7,2069,5,2,4,8,6,11,3,6,4,10,14,1,12,5,15,6,0.004644483084988771
user_271,38,433,29,2357,24,27,0.654306321534056,0.08003256976593665,4,64,0.7736793464792507,0.5286858536788197,97,68,0.7915750963929912,0.11529125988360023,0,21,0.8211420914972102,0.2247641447753561,47,8,0.2634427593968093,0.2053398793390565,22,44,0.17454588350349654,0.07081470138576451,39,62,0.5769221385996435,0.854916958559771,92,74,0.5101385419104019,0.6676739510082869,1,31,10,2165,2,1,0,13,0,11,14,4,5,10,11,11,2,13,1,6,0.6235078099562221
user_272,38,351,205,1741,31,42,0.3960243463023462,0.9832414364723987,73,62,0.2777640494772551,0.3298158088563611,61,9,0.726608021181275,0.5097424500426206,45,74,0.4043746995708203,0.22630428615123455,26,37,0.5749105882071062,0.2124147325232152,34,65,0.1253812286764805,0.18959549017669275,17,42,0.33139413894263736,0.977241565000449,6,5,0.4637805973609228,0.41507812900779906,2,38,18,1576,2,6,11,3,17,7,8,12,7,5,9,0,6,0,17,7,0.07433087235358016
